CUSTOMER_ID,CUSTOMER_NAME,EMAIL,PHONE_NUMBER,STREET,CITY,COUNTRY,POST_CODE,LOYALTY_CARD,ORDER_ID,ORDER_DATE,PRODUCT_ID,QUANTITY,COFFEE_TYPE,ROAST_TYPE,SIZE,UNIT_PRICE,PRICE_PER_100G,PROFIT
64435-53100-WM,Tomasina Cotmore,tcotmore9y@amazonaws.com,+1 (571) 250-3012,2146 Helena Court,Reston,United States,22096,No,AMB-93600-000,5/14/2019,A-L-2.5,1,Ara,L,2.5,29.785,1.1914,2.68065
44699-43836-UH,Yuma Skipsey,yskipsey9z@spotify.com,+44 (257) 759-9950,321 Killdeer Center,Charlton,United Kingdom,OX12,No,FEP-36895-658,4/8/2019,R-L-0.2,6,Rob,L,0.2,3.585,1.7925,0.2151
29588-35679-RG,Nicko Corps,ncorpsa0@gmpg.org,+1 (803) 730-8217,119 Iowa Plaza,Columbia,United States,29220,No,RXW-91413-276,8/15/2020,R-D-2.5,2,Rob,D,2.5,20.585,0.8234,1.2351
29588-35679-RG,Nicko Corps,ncorpsa0@gmpg.org,+1 (803) 730-8217,119 Iowa Plaza,Columbia,United States,29220,No,RXW-91413-276,8/15/2020,R-M-0.5,1,Rob,M,0.5,5.97,1.194,0.3582
64815-54078-HH,Feliks Babber,fbabbera2@stanford.edu,+1 (623) 550-6050,18 Helena Trail,Phoenix,United States,85025,Yes,SDB-77492-188,5/5/2022,E-L-1,5,Exc,L,1,14.85,1.485,1.6335
59572-41990-XY,Kaja Loxton,kloxtona3@opensource.org,,8477 East Trail,Miami,United States,33233,No,RZN-65182-395,3/27/2021,L-M-1,6,Lib,M,1,14.55,1.455,1.8915
32481-61533-ZJ,Parker Tofful,ptoffula4@posterous.com,+1 (310) 210-6841,97465 Almo Alley,Fresno,United States,93762,Yes,HDQ-86094-507,4/27/2019,E-D-1,6,Exc,D,1,12.15,1.215,1.3365
31587-92570-HL,Casi Gwinnett,cgwinnetta5@behance.net,,0 Elgar Parkway,Anaheim,United States,92825,No,YXO-79631-417,9/25/2021,L-D-0.5,1,Lib,D,0.5,7.77,1.554,1.0101
93832-04799-ID,Saree Ellesworth,,+1 (757) 211-0153,715 Oxford Lane,Newport News,United States,23605,No,SNF-57032-096,2/13/2020,E-D-0.5,6,Exc,D,0.5,7.29,1.458,0.8019
59367-30821-ZQ,Silvio Iorizzi,,,5 Dwight Plaza,Spartanburg,United States,29305,Yes,DGL-29648-995,7/16/2021,L-M-0.2,2,Lib,M,0.2,4.365,2.1825,0.56745
83947-45528-ET,Leesa Flaonier,lflaoniera8@wordpress.org,+1 (718) 586-2839,25 Saint Paul Drive,Staten Island,United States,10305,No,GPU-65651-504,5/11/2022,E-M-2.5,2,Exc,M,2.5,31.625,1.265,3.47875
60799-92593-CX,Abba Pummell,,,3 Service Pass,Las Vegas,United States,89115,Yes,OJU-34452-896,2/4/2019,E-L-0.5,1,Exc,L,0.5,8.91,1.782,0.9801
61600-55136-UM,Corinna Catcheside,ccatchesideaa@macromedia.com,+1 (801) 121-6042,8 Kim Street,Salt Lake City,United States,84105,Yes,GZS-50547-887,2/5/2019,E-D-1,2,Exc,D,1,12.15,1.215,1.3365
59771-90302-OF,Cortney Gibbonson,cgibbonsonab@accuweather.com,+1 (206) 848-3585,861 David Crossing,Seattle,United States,98109,Yes,ESR-54041-053,5/24/2022,A-L-0.5,6,Ara,L,0.5,7.77,1.554,0.6993
16880-78077-FB,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,United States,79764,No,OGD-10781-526,10/4/2020,R-L-0.5,6,Rob,L,0.5,7.17,1.434,0.4302
16880-78077-FB,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,United States,79764,No,WNR-71736-993,2/5/2020,L-D-0.5,4,Lib,D,0.5,7.77,1.554,1.0101
16880-78077-FB,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,United States,79764,No,WNR-71736-993,2/5/2020,A-D-2.5,6,Ara,D,2.5,22.885,0.9154,2.05965
16880-78077-FB,Terri Farra,tfarraac@behance.net,+1 (432) 648-9589,06448 Burrows Terrace,Odessa,United States,79764,No,JLJ-81802-619,6/20/2021,A-L-1,6,Ara,L,1,12.95,1.295,1.1655
74415-50873-FC,Corney Curme,,+353 (772) 127-7148,0535 Michigan Plaza,Castleknock,Ireland,K78,Yes,FVH-29271-315,6/30/2022,A-D-0.5,3,Ara,D,0.5,5.97,1.194,0.5373
31798-95707-NR,Gothart Bamfield,gbamfieldae@yellowpages.com,+1 (214) 200-7886,41203 Vernon Street,Irving,United States,75037,Yes,BNZ-20544-633,10/21/2020,L-L-0.5,4,Lib,L,0.5,9.51,1.902,1.2363
59122-08794-WT,Waylin Hollingdale,whollingdaleaf@about.me,+1 (937) 354-2653,3 Heath Trail,Dayton,United States,45426,Yes,FUX-85791-078,10/16/2020,A-M-0.2,2,Ara,M,0.2,3.375,1.6875,0.30375
37238-52421-JJ,Judd De Leek,jdeag@xrea.com,+1 (616) 966-1581,90 Saint Paul Plaza,Grand Rapids,United States,49560,Yes,YXP-20078-116,9/23/2020,R-M-0.5,1,Rob,M,0.5,5.97,1.194,0.3582
48854-01899-FN,Vanya Skullet,vskulletah@tinyurl.com,+353 (215) 420-1467,4 Grim Road,Balally,Ireland,D04,No,VQV-59984-866,3/8/2019,R-D-0.2,3,Rob,D,0.2,2.685,1.3425,0.1611
80896-38819-DW,Jany Rudeforth,jrudeforthai@wunderground.com,+353 (232) 377-5407,614 Commercial Center,Tullyallen,Ireland,E25,Yes,JEH-37276-048,6/30/2021,A-L-0.5,3,Ara,L,0.5,7.77,1.554,0.6993
29814-01459-RC,Ashbey Tomaszewski,atomaszewskiaj@answers.com,,7685 Oxford Crossing,Sutton,United Kingdom,CT15,Yes,VYD-28555-589,8/13/2019,R-L-0.5,6,Rob,L,0.5,7.17,1.434,0.4302
48497-29281-FE,Pren Bess,pbessal@qq.com,+1 (949) 121-4600,36559 Sommers Parkway,Los Angeles,United States,90010,Yes,RJV-08261-583,3/26/2022,A-D-0.2,5,Ara,D,0.2,2.985,1.4925,0.26865
43605-12616-YH,Elka Windress,ewindressam@marketwatch.com,+1 (443) 619-7953,78 Anderson Alley,Baltimore,United States,21239,No,PMR-56062-609,1/10/2020,E-D-0.5,3,Exc,D,0.5,7.29,1.458,0.8019
21907-75962-VB,Marty Kidstoun,,+1 (717) 990-3931,4 Sundown Circle,Harrisburg,United States,17126,Yes,XLD-12920-505,5/1/2019,E-L-0.5,6,Exc,L,0.5,8.91,1.782,0.9801
69503-12127-YD,Nickey Dimbleby,,+1 (469) 579-2051,525 Warner Hill,Dallas,United States,75216,No,UBW-50312-037,2/9/2020,A-L-2.5,4,Ara,L,2.5,29.785,1.1914,2.68065
68810-07329-EU,Virgil Baumadier,vbaumadierap@google.cn,+1 (816) 987-4857,89508 Atwood Way,Kansas City,United States,64125,Yes,QAW-05889-019,12/29/2021,L-M-0.5,5,Lib,M,0.5,8.73,1.746,1.1349
08478-75251-OG,Lenore Messenbird,,+1 (217) 713-5108,7881 Dahle Center,Springfield,United States,62723,Yes,EPT-12715-397,9/9/2020,A-D-0.2,6,Ara,D,0.2,2.985,1.4925,0.26865
17005-82030-EA,Shirleen Welds,sweldsar@wired.com,+1 (203) 568-7058,002 Summer Ridge Terrace,New Haven,United States,6510,Yes,DHT-93810-053,9/16/2021,E-L-1,5,Exc,L,1,14.85,1.485,1.6335
42179-95059-DO,Maisie Sarvar,msarvaras@artisteer.com,+1 (404) 401-6865,83 Saint Paul Drive,Lawrenceville,United States,30045,Yes,DMY-96037-963,10/26/2020,L-D-0.2,3,Lib,D,0.2,3.885,1.9425,0.50505
55989-39849-WO,Andrej Havick,ahavickat@nsw.gov.au,+1 (828) 769-0743,720 Pennsylvania Pass,Asheville,United States,28805,Yes,MBM-55936-917,3/12/2019,L-D-0.5,3,Lib,D,0.5,7.77,1.554,1.0101
28932-49296-TM,Sloan Diviny,sdivinyau@ask.com,,3904 Birchwood Terrace,Saint Paul,United States,55123,Yes,TPA-93614-840,2/18/2021,E-D-0.5,2,Exc,D,0.5,7.29,1.458,0.8019
86144-10144-CB,Itch Norquoy,inorquoyav@businessweek.com,,1 Welch Court,Minneapolis,United States,55458,No,WDM-77521-710,10/29/2020,A-M-0.5,2,Ara,M,0.5,6.75,1.35,0.6075
60973-72562-DQ,Anson Iddison,aiddisonaw@usa.gov,+1 (714) 658-0310,8 Steensland Junction,Santa Ana,United States,92725,No,EIP-19142-462,9/6/2021,E-L-1,6,Exc,L,1,14.85,1.485,1.6335
60973-72562-DQ,Anson Iddison,aiddisonaw@usa.gov,+1 (714) 658-0310,8 Steensland Junction,Santa Ana,United States,92725,No,EIP-19142-462,9/6/2021,A-L-0.2,1,Ara,L,0.2,3.885,1.9425,0.34965
11263-86515-VU,Randal Longfield,rlongfielday@bluehost.com,+1 (612) 210-6966,513 Commercial Avenue,Minneapolis,United States,55458,No,ZZL-76364-387,9/9/2020,R-L-2.5,4,Rob,L,2.5,27.485,1.0994,1.6491
60004-62976-NI,Gregorius Kislingbury,gkislingburyaz@samsung.com,,4 Jenifer Street,Washington,United States,20420,Yes,GMF-18638-786,9/26/2021,L-D-0.5,6,Lib,D,0.5,7.77,1.554,1.0101
77876-28498-HI,Xenos Gibbons,xgibbonsb0@artisteer.com,+1 (909) 614-0008,002 7th Junction,San Bernardino,United States,92415,No,TDJ-20844-787,11/5/2020,A-L-0.5,5,Ara,L,0.5,7.77,1.554,0.6993
61302-06948-EH,Fleur Parres,fparresb1@imageshack.us,+1 (585) 672-4256,641 Steensland Pass,Rochester,United States,14609,Yes,BWK-39400-446,9/12/2019,L-D-0.5,4,Lib,D,0.5,7.77,1.554,1.0101
06757-96251-UH,Gran Sibray,gsibrayb2@wsj.com,+1 (360) 389-5295,5018 Iowa Pass,Vancouver,United States,98664,Yes,LCB-02099-995,7/31/2019,A-D-0.2,6,Ara,D,0.2,2.985,1.4925,0.26865
44530-75983-OD,Ingelbert Hotchkin,ihotchkinb3@mit.edu,+44 (387) 464-9544,322 Basil Pass,Preston,United Kingdom,PR1,No,UBA-43678-174,3/15/2019,E-D-2.5,6,Exc,D,2.5,27.945,1.1178,3.07395
44865-58249-RY,Neely Broadberrie,nbroadberrieb4@gnu.org,+1 (202) 327-2217,8571 Buena Vista Junction,Washington,United States,20057,No,UDH-24280-432,5/16/2021,L-L-1,4,Lib,L,1,15.85,1.585,2.0605
36021-61205-DF,Rutger Pithcock,rpithcockb5@yellowbook.com,+1 (865) 655-9540,2425 Corben Street,Knoxville,United States,37924,Yes,IDQ-20193-502,5/6/2019,L-M-0.2,2,Lib,M,0.2,4.365,2.1825,0.56745
75716-12782-SS,Gale Croysdale,gcroysdaleb6@nih.gov,+1 (304) 384-2939,1657 Delladonna Hill,Charleston,United States,25336,Yes,DJG-14442-608,2/6/2019,R-D-1,3,Rob,D,1,8.95,0.895,0.537
11812-00461-KH,Benedetto Gozzett,bgozzettb7@github.com,+1 (214) 700-0229,0389 Hintze Pass,Dallas,United States,75372,No,DWB-61381-370,4/9/2021,L-L-0.2,2,Lib,L,0.2,4.755,2.3775,0.61815
46681-78850-ZW,Tania Craggs,tcraggsb8@house.gov,+353 (239) 197-6142,0 Eagan Parkway,Whitegate,Ireland,D15,No,FRD-17347-990,5/20/2020,A-D-1,4,Ara,D,1,9.95,0.995,0.8955
01932-87052-KO,Leonie Cullrford,lcullrfordb9@xing.com,+1 (530) 998-9789,71 Sycamore Crossing,Chico,United States,95973,Yes,YPP-27450-525,12/2/2020,E-M-0.5,3,Exc,M,0.5,8.25,1.65,0.9075
16046-34805-ZF,Auguste Rizon,arizonba@xing.com,+1 (501) 732-3644,19 Merrick Pass,Little Rock,United States,72215,Yes,EFC-39577-424,8/8/2021,E-M-1,5,Exc,M,1,13.75,1.375,1.5125
34546-70516-LR,Lorin Guerrazzi,,+353 (764) 294-5957,8244 La Follette Street,Balrothery,Ireland,K32,No,LAW-80062-016,2/3/2022,E-M-0.5,6,Exc,M,0.5,8.25,1.65,0.9075
73699-93557-FZ,Felice Miell,fmiellbc@spiegel.de,+1 (732) 770-5368,35 Hoepker Pass,New Brunswick,United States,8922,Yes,WKL-27981-758,4/8/2022,A-M-2.5,2,Ara,M,2.5,25.875,1.035,2.32875
86686-37462-CK,Hamish Skeech,,+353 (677) 415-3920,5662 Messerschmidt Lane,Valleymount,Ireland,A83,Yes,VRT-39834-265,1/7/2021,L-L-1,3,Lib,L,1,15.85,1.585,2.0605
14298-02150-KH,Giordano Lorenzin,,+1 (415) 414-0382,577 Roth Pass,San Francisco,United States,94132,No,QTC-71005-730,9/2/2021,A-L-0.2,4,Ara,L,0.2,3.885,1.9425,0.34965
48675-07824-HJ,Harwilll Bishell,,+1 (337) 322-9762,7960 Roth Center,Lafayette,United States,70505,Yes,TNX-09857-717,11/4/2021,L-M-1,6,Lib,M,1,14.55,1.455,1.8915
18551-80943-YQ,Freeland Missenden,,+1 (619) 481-1493,1 Randy Place,San Diego,United States,92191,Yes,JZV-43874-185,8/2/2021,A-M-1,5,Ara,M,1,11.25,1.125,1.0125
19196-09748-DB,Waylan Springall,wspringallbh@jugem.jp,+1 (626) 495-9253,99 Schurz Pass,Alhambra,United States,91841,Yes,ICF-17486-106,1/27/2020,L-L-2.5,1,Lib,L,2.5,36.455,1.4582,4.73915
72233-08665-IP,Kiri Avramow,,+1 (903) 801-9492,2443 Bluejay Alley,Tyler,United States,75799,Yes,BMK-49520-383,12/3/2019,R-L-0.2,3,Rob,L,0.2,3.585,1.7925,0.2151
53817-13148-RK,Gregg Hawkyens,ghawkyensbj@census.gov,,48 Vidon Street,Lafayette,United States,70593,No,HTS-15020-632,8/6/2019,R-M-0.2,3,Rob,M,0.2,2.985,1.4925,0.1791
92227-49331-QR,Reggis Pracy,,+1 (937) 683-0925,33211 Pleasure Circle,Dayton,United States,45426,Yes,YLE-18247-749,3/11/2020,A-L-0.5,3,Ara,L,0.5,7.77,1.554,0.6993
12997-41076-FQ,Paula Denis,,+1 (602) 598-9823,74 Texas Road,Phoenix,United States,85072,Yes,KJJ-12573-591,9/18/2021,A-L-2.5,1,Ara,L,2.5,29.785,1.1914,2.68065
44220-00348-MB,Broderick McGilvra,bmcgilvrabm@so-net.ne.jp,,880 Mockingbird Plaza,Sacramento,United States,94263,Yes,RGU-43561-950,11/7/2020,A-L-2.5,5,Ara,L,2.5,29.785,1.1914,2.68065
93047-98331-DD,Annabella Danzey,adanzeybn@github.com,+1 (402) 633-9913,5692 Eastwood Hill,Lincoln,United States,68505,Yes,JSN-73975-443,6/27/2022,L-M-0.5,1,Lib,M,0.5,8.73,1.746,1.1349
67285-75317-XI,Nevins Glowacz,,+1 (608) 617-1365,8103 Maywood Center,Madison,United States,53726,No,HNI-91338-546,2/7/2020,A-D-0.5,5,Ara,D,0.5,5.97,1.194,0.5373
88167-57964-PH,Adelice Isabell,,+1 (304) 604-2131,93 Hintze Point,Charleston,United States,25336,No,CYH-53243-218,12/18/2020,R-M-0.5,3,Rob,M,0.5,5.97,1.194,0.3582
16106-36039-QS,Yulma Dombrell,ydombrellbs@dedecms.com,+1 (501) 136-0040,83 Sunbrook Lane,Little Rock,United States,72204,Yes,SVD-75407-177,8/23/2021,E-L-0.5,3,Exc,L,0.5,8.91,1.782,0.9801
98921-82417-GN,Alric Darth,adarthbt@t.co,+1 (907) 557-6903,86 Pawling Court,Anchorage,United States,99507,No,NVN-66443-451,8/20/2021,R-D-1,2,Rob,D,1,8.95,0.895,0.537
55265-75151-AK,Manuel Darrigoe,mdarrigoebu@hud.gov,+353 (973) 320-9537,744 Prairie Rose Court,Longwood,Ireland,D02,Yes,JUA-13580-095,4/1/2019,R-L-0.2,4,Rob,L,0.2,3.585,1.7925,0.2151
47386-50743-FG,Kynthia Berick,,+1 (562) 331-4713,1678 Armistice Alley,San Francisco,United States,94110,Yes,ACY-56225-839,1/28/2021,A-M-2.5,3,Ara,M,2.5,25.875,1.035,2.32875
32622-54551-UC,Minetta Ackrill,mackrillbw@bandcamp.com,+1 (330) 603-2373,4 Arizona Road,Warren,United States,44485,No,QBB-07903-622,10/21/2019,R-L-1,5,Rob,L,1,11.95,1.195,0.717
48419-02347-XP,Melosa Kippen,mkippenby@dion.ne.jp,+1 (601) 262-2557,87 Brentwood Hill,Jackson,United States,39236,Yes,HFT-77191-168,11/4/2021,R-D-0.2,2,Rob,D,0.2,2.685,1.3425,0.1611
14121-20527-OJ,Witty Ranson,wransonbz@ted.com,+353 (376) 165-2897,012 Debra Center,Kildare,Ireland,R51,Yes,SZR-35951-530,4/5/2021,E-D-2.5,3,Exc,D,2.5,27.945,1.1178,3.07395
53486-73919-BQ,Rod Gowdie,,+1 (360) 347-6756,7 Hansons Trail,Milwaukee,United States,53277,No,IKL-95976-565,12/9/2019,A-M-1,2,Ara,M,1,11.25,1.125,1.0125
21889-94615-WT,Lemuel Rignold,lrignoldc1@miibeian.gov.cn,+1 (916) 472-7804,15027 Mcbride Pass,Sacramento,United States,94250,Yes,XEY-48929-474,1/2/2022,L-M-2.5,6,Lib,M,2.5,33.465,1.3386,4.35045
87726-16941-QW,Nevsa Fields,,+1 (617) 535-7583,09 Lotheville Place,Boston,United States,2298,No,SQT-07286-736,12/8/2019,A-M-1,6,Ara,M,1,11.25,1.125,1.0125
03677-09134-BC,Chance Rowthorn,crowthornc3@msn.com,+1 (785) 380-3311,320 Rockefeller Alley,Topeka,United States,66622,No,QDU-45390-361,11/28/2021,E-M-0.5,1,Exc,M,0.5,8.25,1.65,0.9075
93224-71517-WV,Orly Ryland,orylandc4@deviantart.com,+1 (701) 417-3513,3513 Burning Wood Way,Fargo,United States,58122,Yes,RUJ-30649-712,3/11/2022,L-L-0.2,2,Lib,L,0.2,4.755,2.3775,0.61815
76263-95145-GJ,Willabella Abramski,,+1 (832) 263-0050,40 Jenifer Alley,Houston,United States,77095,No,WSV-49732-075,1/17/2021,L-D-2.5,1,Lib,D,2.5,29.785,1.1914,3.87205
70624-19112-AO,Chickie Ragless,craglessc7@webmd.com,+353 (736) 602-8469,98053 Elmside Drive,Caherconlish,Ireland,F45,No,CXD-74176-600,4/7/2019,E-L-0.5,4,Exc,L,0.5,8.91,1.782,0.9801
58916-61837-QH,Freda Hollows,fhollowsc8@blogtalkradio.com,+1 (716) 632-6865,353 Portage Center,Buffalo,United States,14205,Yes,ADX-50674-975,2/3/2021,A-M-2.5,4,Ara,M,2.5,25.875,1.035,2.32875
89292-52335-YZ,Livy Lathleiff,llathleiffc9@nationalgeographic.com,+353 (895) 566-0110,0671 Scoville Way,Shankill,Ireland,A98,Yes,RRP-51647-420,4/18/2019,E-D-1,3,Exc,D,1,12.15,1.215,1.3365
77284-34297-YY,Koralle Heads,kheadsca@jalbum.net,+1 (484) 131-2636,2 Cherokee Hill,Bethlehem,United States,18018,No,PKJ-99134-523,7/7/2021,R-L-0.5,5,Rob,L,0.5,7.17,1.434,0.4302
50449-80974-BZ,Theo Bowne,tbownecb@unicef.org,+353 (540) 432-8009,79 Prairieview Point,Watergrasshill,Ireland,T56,Yes,FZQ-29439-457,2/23/2021,E-L-0.2,5,Exc,L,0.2,4.455,2.2275,0.49005
08120-16183-AW,Rasia Jacquemard,rjacquemardcc@acquirethisname.com,+353 (959) 389-1521,415 Fremont Junction,Monasterevin,Ireland,W34,No,USN-68115-161,8/10/2021,E-M-0.2,6,Exc,M,0.2,4.125,2.0625,0.45375
68044-89277-ML,Kizzie Warman,kwarmancd@printfriendly.com,,67365 Homewood Center,Sandyford,Ireland,D04,Yes,IXU-20263-532,11/15/2019,L-M-2.5,2,Lib,M,2.5,33.465,1.3386,4.35045
71364-35210-HS,Wain Cholomin,wcholomince@about.com,+44 (512) 340-9049,566 Arrowood Way,Birmingham,United Kingdom,B12,Yes,CBT-15092-420,12/17/2019,L-M-0.5,1,Lib,M,0.5,8.73,1.746,1.1349
37177-68797-ON,Arleen Braidman,abraidmancf@census.gov,,4 Golf View Hill,Phoenix,United States,85099,No,PKQ-46841-696,3/18/2020,R-M-0.5,3,Rob,M,0.5,5.97,1.194,0.3582
60308-06944-GS,Pru Durban,pdurbancg@symantec.com,+353 (709) 884-1892,2 Forest Street,Longford,Ireland,N39,No,XDU-05471-219,6/6/2022,R-L-0.5,1,Rob,L,0.5,7.17,1.434,0.4302
49888-39458-PF,Antone Harrold,aharroldch@miibeian.gov.cn,+1 (419) 153-2104,90 Kensington Road,Toledo,United States,43610,No,NID-20149-329,5/20/2021,R-D-0.2,2,Rob,D,0.2,2.685,1.3425,0.1611
60748-46813-DZ,Sim Pamphilon,spamphilonci@mlb.com,+353 (456) 630-8490,36194 Susan Street,Ballylinan,Ireland,P56,No,SVU-27222-213,1/11/2021,L-L-0.2,5,Lib,L,0.2,4.755,2.3775,0.61815
16385-11286-NX,Mohandis Spurden,mspurdencj@exblog.jp,+1 (704) 256-1371,55290 Manufacturers Lane,Charlotte,United States,28210,Yes,RWI-84131-848,2/22/2019,R-D-2.5,2,Rob,D,2.5,20.585,0.8234,1.2351
68555-89840-GZ,Morgen Seson,msesonck@census.gov,+1 (206) 642-0902,92847 Schlimgen Road,Seattle,United States,98109,No,VJF-46305-323,1/18/2019,L-D-0.5,2,Lib,D,0.5,7.77,1.554,1.0101
68555-89840-GZ,Morgen Seson,msesonck@census.gov,+1 (206) 642-0902,92847 Schlimgen Road,Seattle,United States,98109,No,GUU-40666-525,11/24/2021,A-L-0.2,3,Ara,L,0.2,3.885,1.9425,0.34965
72164-90254-EJ,Nalani Pirrone,npirronecl@weibo.com,+1 (570) 223-3194,1585 Bashford Center,Wilkes Barre,United States,18706,No,SCN-51395-066,1/18/2022,L-L-0.5,4,Lib,L,0.5,9.51,1.902,1.2363
67010-92988-CT,Reube Cawley,rcawleycm@yellowbook.com,,54210 Eagan Avenue,Ballyboden,Ireland,D6W,Yes,ULA-24644-321,8/13/2021,R-D-2.5,4,Rob,D,2.5,20.585,0.8234,1.2351
15776-91507-GT,Stan Barribal,sbarribalcn@microsoft.com,+353 (310) 256-3698,6743 Cascade Drive,Bagenalstown,Ireland,R21,Yes,EOL-92666-762,1/11/2020,L-L-0.2,2,Lib,L,0.2,4.755,2.3775,0.61815
23473-41001-CD,Agnes Adamides,aadamidesco@bizjournals.com,+44 (131) 485-2183,6338 Arkansas Drive,Liverpool,United Kingdom,L74,No,AJV-18231-334,7/5/2020,R-D-2.5,2,Rob,D,2.5,20.585,0.8234,1.2351
23446-47798-ID,Carmelita Thowes,cthowescp@craigslist.org,+1 (585) 785-2424,33398 Hallows Circle,Rochester,United States,14652,No,ZQI-47236-301,7/25/2019,L-L-0.5,5,Lib,L,0.5,9.51,1.902,1.2363
28327-84469-ND,Rodolfo Willoway,rwillowaycq@admin.ch,+1 (520) 126-8439,58 Schlimgen Parkway,Tucson,United States,85754,No,ZCR-15721-658,5/26/2022,A-M-1,4,Ara,M,1,11.25,1.125,1.0125
42466-87067-DT,Alvis Elwin,aelwincr@privacy.gov.au,+1 (612) 244-0885,26 Everett Hill,Minneapolis,United States,55480,No,QEW-47945-682,1/10/2020,L-L-0.2,5,Lib,L,0.2,4.755,2.3775,0.61815
62246-99443-HF,Araldo Bilbrook,abilbrookcs@booking.com,+353 (138) 323-3320,4 Raven Alley,Ashbourne,Ireland,A84,Yes,PSY-45485-542,5/17/2019,R-D-0.5,3,Rob,D,0.5,5.37,1.074,0.3222
99869-55718-UU,Ransell McKall,rmckallct@sakura.ne.jp,+44 (841) 988-2775,451 Nevada Terrace,Bristol,United Kingdom,BS41,Yes,BAQ-74241-156,7/24/2020,R-D-0.2,4,Rob,D,0.2,2.685,1.3425,0.1611
77421-46059-RY,Borg Daile,bdailecu@vistaprint.com,+1 (770) 330-7785,385 Corben Parkway,Atlanta,United States,31119,Yes,BVU-77367-451,10/20/2020,A-D-1,5,Ara,D,1,9.95,0.995,0.8955
49894-06550-OQ,Adolphe Treherne,atrehernecv@state.tx.us,+353 (860) 359-7907,66 Sundown Place,Farranacoush,Ireland,P81,No,TJE-91516-344,9/22/2019,E-M-1,2,Exc,M,1,13.75,1.375,1.5125
72028-63343-SU,Annetta Brentnall,abrentnallcw@biglobe.ne.jp,+44 (373) 897-1797,00 Ludington Pass,East End,United Kingdom,BH21,No,LIS-96202-702,6/7/2020,L-D-2.5,4,Lib,D,2.5,29.785,1.1914,3.87205
10074-20104-NN,Dick Drinkall,ddrinkallcx@psu.edu,+1 (865) 407-3871,82460 Grover Parkway,Knoxville,United States,37939,Yes,VIO-27668-766,12/15/2019,R-D-2.5,1,Rob,D,2.5,20.585,0.8234,1.2351
71769-10219-IM,Dagny Kornel,dkornelcy@cyberchimps.com,+1 (989) 565-9120,60360 Killdeer Alley,Saginaw,United States,48604,Yes,ZVG-20473-043,12/6/2020,A-D-0.2,3,Ara,D,0.2,2.985,1.4925,0.26865
22221-71106-JD,Rhona Lequeux,rlequeuxcz@newyorker.com,+1 (904) 161-6088,093 Mayfield Place,Saint Augustine,United States,32092,No,KGZ-56395-231,12/6/2021,A-D-0.5,1,Ara,D,0.5,5.97,1.194,0.5373
99735-44927-OL,Julius Mccaull,jmccaulld0@parallels.com,,89 Gulseth Circle,San Rafael,United States,94913,Yes,CUU-92244-729,7/11/2020,E-M-1,3,Exc,M,1,13.75,1.375,1.5125
90440-62727-HI,Alberto Hutchinson,ahutchinsond2@imgur.com,+1 (404) 775-3251,327 Erie Way,Lawrenceville,United States,30045,Yes,RTL-16205-161,4/5/2022,A-M-0.5,1,Ara,M,0.5,6.75,1.35,0.6075
36769-16558-SX,Lamond Gheeraert,,+1 (785) 654-9564,02354 Melvin Parkway,Topeka,United States,66622,Yes,GTS-22482-014,3/24/2022,L-M-2.5,4,Lib,M,2.5,33.465,1.3386,4.35045
10138-31681-SD,Roxine Drivers,rdriversd4@hexun.com,+1 (913) 127-4257,842 Cardinal Court,Shawnee Mission,United States,66276,No,DYG-25473-881,2/8/2020,A-D-0.2,2,Ara,D,0.2,2.985,1.4925,0.26865
24669-76297-SF,Heloise Zeal,hzeald5@google.de,+1 (206) 775-4468,0420 Schurz Parkway,Seattle,United States,98148,No,HTR-21838-286,2/11/2022,A-L-1,2,Ara,L,1,12.95,1.295,1.1655
78050-20355-DI,Granger Smallcombe,gsmallcombed6@ucla.edu,+353 (374) 810-4528,8448 Oxford Trail,Kilkenny,Ireland,R95,Yes,KYG-28296-920,7/2/2020,E-M-2.5,1,Exc,M,2.5,31.625,1.265,3.47875
79825-17822-UH,Daryn Dibley,ddibleyd7@feedburner.com,,5676 Southridge Street,Kissimmee,United States,34745,No,NNB-20459-430,7/25/2022,L-M-0.2,2,Lib,M,0.2,4.365,2.1825,0.56745
03990-21586-MQ,Gardy Dimitriou,gdimitrioud8@chronoengine.com,+1 (585) 303-7337,0 Gale Pass,Rochester,United States,14683,Yes,FEK-14025-351,3/19/2021,E-L-0.2,6,Exc,L,0.2,4.455,2.2275,0.49005
27493-46921-TZ,Fanny Flanagan,fflanagand9@woothemes.com,+1 (903) 455-7155,268 Northport Drive,Tyler,United States,75799,No,AWH-16980-469,5/11/2020,L-M-0.2,6,Lib,M,0.2,4.365,2.1825,0.56745
27132-68907-RC,Ailey Brash,abrashda@plala.or.jp,+1 (917) 544-7136,64700 Eagan Crossing,Flushing,United States,11388,Yes,EHE-94714-312,6/28/2021,E-L-0.2,5,Exc,L,0.2,4.455,2.2275,0.49005
27132-68907-RC,Ailey Brash,abrashda@plala.or.jp,+1 (917) 544-7136,64700 Eagan Crossing,Flushing,United States,11388,Yes,ZPW-31329-741,6/8/2019,R-D-1,6,Rob,D,1,8.95,0.895,0.537
